timedate,Calcium,Magnesium,Potassium,Sodium,Chlorides,Nitrates,Sulfates,Discharge
,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,m3/s
2021-10-12 05:49:00+00:00,1.79,1.24,0.06,,0.73,0.35,0.22,6.46
2021-10-12 05:51:00+00:00,1.79,1.24,0.06,,0.73,0.35,0.22,6.46
2021-10-12 06:18:00+00:00,1.78,1.24,0.06,,0.73,0.34,0.22,6.4
2021-10-12 06:20:00+00:00,1.8,1.25,0.06,,0.73,0.35,0.22,6.4
2021-10-12 06:48:00+00:00,1.79,1.24,0.06,,0.74,0.34,0.22,6.37
2021-10-12 06:49:00+00:00,1.79,1.24,0.06,,0.73,0.35,0.22,6.37
2021-10-12 07:17:00+00:00,1.8,1.24,0.06,,0.75,0.34,0.22,6.34
2021-10-12 07:18:00+00:00,1.78,1.24,0.06,,0.73,0.34,0.22,6.34
2021-10-12 07:46:00+00:00,1.8,1.24,0.06,,0.76,0.34,0.22,6.29
2021-10-12 07:48:00+00:00,1.79,1.24,0.06,,0.74,0.34,0.22,6.29
2021-10-12 08:15:00+00:00,1.8,1.24,0.06,,0.76,0.34,0.22,6.29
2021-10-12 08:17:00+00:00,1.8,1.24,0.06,,0.75,0.34,0.22,6.29
2021-10-12 08:45:00+00:00,1.8,1.25,0.06,,0.76,0.34,0.22,6.26
2021-10-12 08:46:00+00:00,1.8,1.24,0.06,,0.76,0.34,0.22,6.26
2021-10-12 09:14:00+00:00,1.8,1.25,0.06,,0.76,0.34,0.22,6.2
2021-10-12 09:15:00+00:00,1.8,1.24,0.06,,0.76,0.34,0.22,6.2
2021-10-12 09:43:00+00:00,1.81,1.25,0.06,,0.76,0.34,0.22,6.2
2021-10-12 09:45:00+00:00,1.8,1.25,0.06,,0.76,0.34,0.22,6.2
2021-10-12 10:12:00+00:00,1.81,1.25,0.06,,0.76,0.34,0.22,6.17
2021-10-12 10:14:00+00:00,1.8,1.25,0.06,,0.76,0.34,0.22,6.17
2021-10-12 10:41:00+00:00,1.81,1.26,0.06,,0.76,0.33,0.22,6.17
2021-10-12 10:43:00+00:00,1.81,1.25,0.06,,0.76,0.34,0.22,6.17
2021-10-12 11:11:00+00:00,1.82,1.26,0.06,,0.76,0.33,0.22,6.17
2021-10-12 11:12:00+00:00,1.81,1.25,0.06,,0.76,0.34,0.22,6.17
2021-10-12 11:40:00+00:00,1.83,1.27,0.06,,0.76,0.33,0.22,6.17
2021-10-12 11:41:00+00:00,1.81,1.26,0.06,,0.76,0.33,0.22,6.17
2021-10-12 12:09:00+00:00,1.82,1.26,0.06,,0.76,0.33,0.22,6.17
2021-10-12 12:11:00+00:00,1.82,1.26,0.06,,0.76,0.33,0.22,6.17
2021-10-12 12:38:00+00:00,1.82,1.26,0.06,,0.75,0.33,0.22,6.17
2021-10-12 12:40:00+00:00,1.83,1.27,0.06,,0.76,0.33,0.22,6.17
2021-10-12 13:08:00+00:00,1.81,1.25,0.06,,0.75,0.33,0.22,6.17
2021-10-12 13:09:00+00:00,1.82,1.26,0.06,,0.76,0.33,0.22,6.17
2021-10-12 13:37:00+00:00,1.82,1.26,0.05,,0.75,0.33,0.22,6.17
2021-10-12 13:38:00+00:00,1.82,1.26,0.06,,0.75,0.33,0.22,6.2
2021-10-12 14:06:00+00:00,1.82,1.26,0.06,,0.75,0.33,0.22,6.17
2021-10-12 14:08:00+00:00,1.81,1.25,0.06,,0.75,0.33,0.22,6.2
2021-10-12 14:35:00+00:00,1.82,1.26,0.05,,0.75,0.32,0.22,6.29
2021-10-12 14:37:00+00:00,1.82,1.26,0.05,,0.75,0.33,0.22,6.29
2021-10-12 15:05:00+00:00,1.82,1.26,0.05,,0.75,0.32,0.22,6.26
2021-10-12 15:06:00+00:00,1.82,1.26,0.06,,0.75,0.33,0.22,6.26
2021-10-12 15:34:00+00:00,1.81,1.26,0.06,,0.75,0.32,0.22,6.29
2021-10-12 15:35:00+00:00,1.82,1.26,0.05,,0.75,0.32,0.22,6.29
2021-10-12 16:03:00+00:00,1.82,1.26,0.06,,0.75,0.32,0.22,6.37
2021-10-12 16:05:00+00:00,1.82,1.26,0.05,,0.75,0.32,0.22,6.37
2021-10-12 16:32:00+00:00,1.81,1.26,0.05,,0.74,0.32,0.22,6.46
2021-10-12 16:34:00+00:00,1.81,1.26,0.06,,0.75,0.32,0.22,6.46
2021-10-12 17:01:00+00:00,1.81,1.27,0.06,,0.75,0.32,0.22,6.57
2021-10-12 17:03:00+00:00,1.82,1.26,0.06,,0.75,0.32,0.22,6.57
2021-10-12 17:31:00+00:00,1.82,1.26,0.05,,0.75,0.31,0.22,6.65
2021-10-12 17:32:00+00:00,1.81,1.26,0.05,,0.74,0.32,0.22,6.65
2021-10-12 18:00:00+00:00,,,,,,,,6.77
2021-10-12 18:01:00+00:00,1.81,1.27,0.06,,0.75,0.32,0.22,6.77
2021-10-12 18:04:00+00:00,,,,,,,,6.77
2021-10-12 18:26:00+00:00,,,,,,,,6.88
2021-10-12 18:31:00+00:00,1.82,1.26,0.05,,0.75,0.31,0.22,6.88
2021-10-12 18:37:00+00:00,,,,,,,,6.88
2021-10-12 18:48:00+00:00,,,,,,,,6.94
2021-10-12 19:00:00+00:00,,,,,,,,6.94
2021-10-12 19:04:00+00:00,,,,,,,,6.94
2021-10-12 19:15:00+00:00,,,,,,,,7.02
2021-10-12 19:26:00+00:00,,,,,,,,7.11
2021-10-12 19:37:00+00:00,,,,,,,,7.11
2021-10-12 19:48:00+00:00,,,,,,,,7.11
2021-10-12 19:50:00+00:00,,,,,,,,7.11
2021-10-12 20:00:00+00:00,,,,,,,,7.14
2021-10-12 20:01:00+00:00,,,,,,,,7.14
2021-10-12 20:13:00+00:00,,,,,,,,7.28
2021-10-12 20:15:00+00:00,,,,,,,,7.28
2021-10-12 20:16:00+00:00,,,,,,,,7.28
2021-10-12 20:26:00+00:00,,,,,,,,7.36
2021-10-12 20:37:00+00:00,,,,,,,,7.36
2021-10-12 20:45:00+00:00,1.81,1.27,0.05,0.41,0.76,0.29,0.21,7.39
2021-10-12 20:50:00+00:00,,,,,,,,7.39
2021-10-12 21:01:00+00:00,,,,,,,,7.39
2021-10-12 21:13:00+00:00,,,,,,,,7.56
2021-10-12 21:14:00+00:00,1.82,1.27,0.05,0.41,0.76,0.3,0.21,7.56
2021-10-12 21:16:00+00:00,,,,,,,,7.56
2021-10-12 21:44:00+00:00,1.82,1.27,0.05,0.41,0.76,0.29,0.21,7.65
2021-10-12 22:13:00+00:00,1.82,1.28,0.05,0.41,0.76,0.29,0.21,7.96
2021-10-12 22:42:00+00:00,1.82,1.28,0.05,0.41,0.76,0.3,0.21,8.27
2021-10-12 23:11:00+00:00,1.83,1.28,0.05,0.4,0.75,0.3,0.21,8.55
2021-10-12 23:13:00+00:00,,1.28,0.05,0.41,0.76,0.29,0.21,8.55
2021-10-12 23:41:00+00:00,1.84,1.29,0.05,0.4,0.75,0.29,0.21,8.72
2021-10-13 00:10:00+00:00,1.83,1.28,0.05,0.39,0.75,0.29,0.21,9.26
2021-10-13 00:39:00+00:00,1.83,1.28,0.05,0.39,0.75,0.29,0.21,9.63
2021-10-13 01:08:00+00:00,1.83,1.28,0.05,0.39,0.74,0.3,0.21,10.08
2021-10-13 01:38:00+00:00,1.84,1.29,0.05,0.39,0.74,0.29,0.21,10.45
2021-10-13 02:07:00+00:00,1.82,1.28,0.05,0.39,0.75,0.29,0.21,10.7
2021-10-13 02:36:00+00:00,1.84,1.29,0.05,0.39,0.75,0.29,0.21,11.16
2021-10-13 03:05:00+00:00,1.83,1.28,0.05,0.39,0.75,0.29,0.21,11.61
2021-10-13 03:34:00+00:00,1.83,1.28,0.05,0.4,0.76,0.29,0.22,12.09
2021-10-13 04:04:00+00:00,1.83,1.28,0.05,0.41,0.76,0.29,0.21,12.6
2021-10-13 04:33:00+00:00,1.84,1.28,0.05,0.41,0.77,0.29,0.22,12.94
2021-10-13 05:02:00+00:00,1.84,1.28,0.05,0.41,0.77,0.29,0.22,13.39
2021-10-13 05:31:00+00:00,1.84,1.28,,0.42,0.78,0.29,0.22,13.88
2021-10-13 06:01:00+00:00,1.83,1.29,0.05,0.42,0.78,0.29,0.22,14.3
2021-10-13 06:30:00+00:00,1.84,1.28,0.05,0.43,0.78,0.3,0.22,14.67
2021-10-13 06:59:00+00:00,1.84,1.28,0.05,0.43,0.78,0.29,0.22,15.04
2021-10-13 07:28:00+00:00,1.83,1.26,0.05,0.43,0.79,0.29,0.22,15.26
2021-10-13 07:58:00+00:00,1.82,1.27,0.05,0.43,0.78,0.3,0.22,15.66
2021-10-13 08:27:00+00:00,1.82,1.26,0.05,0.44,0.79,0.3,0.22,15.86
2021-10-13 08:56:00+00:00,1.81,1.26,0.05,0.44,0.79,0.29,0.22,16.31
2021-10-13 09:25:00+00:00,1.8,1.26,0.05,0.44,0.79,0.29,0.22,16.76
2021-10-13 09:54:00+00:00,1.8,1.25,0.05,0.45,0.79,0.29,0.22,17.02
2021-10-13 10:24:00+00:00,1.8,1.25,0.05,0.45,0.79,0.29,0.22,17.22
2021-10-13 10:53:00+00:00,1.81,1.25,0.05,0.45,0.79,0.3,0.22,17.41
2021-10-13 11:22:00+00:00,1.81,1.25,0.05,0.44,0.78,0.3,0.22,17.67
2021-10-13 11:51:00+00:00,1.81,1.26,0.05,0.43,0.77,0.3,0.22,17.87
2021-10-13 12:21:00+00:00,1.81,1.25,0.05,0.42,0.76,0.3,0.22,18.12
2021-10-13 12:50:00+00:00,1.8,1.25,0.05,0.4,0.75,0.3,0.22,18.32
2021-10-13 13:19:00+00:00,1.78,1.23,0.05,0.39,0.74,0.3,0.22,18.63
2021-10-13 13:48:00+00:00,1.76,1.21,0.05,0.38,0.73,0.29,0.21,18.58
2021-10-13 14:18:00+00:00,1.73,1.2,0.05,0.37,0.72,0.29,0.2,18.92
2021-10-13 14:47:00+00:00,1.69,1.18,0.06,0.36,0.7,0.3,0.2,19.11
2021-10-13 15:16:00+00:00,1.66,1.16,0.06,0.35,0.69,0.3,0.19,19.06
2021-10-13 15:18:00+00:00,,,,,0.72,0.29,,19.06
2021-10-13 15:45:00+00:00,1.63,1.13,0.06,0.33,0.68,0.3,0.18,19.31
2021-10-13 16:15:00+00:00,1.61,1.12,0.06,0.33,0.68,0.31,0.17,19.45
2021-10-13 16:44:00+00:00,1.6,1.11,0.06,0.32,0.67,0.3,0.17,19.51
2021-10-13 17:13:00+00:00,1.58,1.09,0.07,0.31,0.66,0.3,0.16,19.71
2021-10-13 17:42:00+00:00,1.56,1.08,0.07,0.31,0.65,0.3,0.16,19.85
2021-10-13 18:11:00+00:00,1.55,1.07,0.07,0.3,0.65,0.3,0.15,19.99
2021-10-13 18:41:00+00:00,1.54,1.05,0.07,0.29,0.64,0.3,0.15,20.13
2021-10-13 19:10:00+00:00,1.53,1.05,0.08,0.29,0.64,0.3,0.15,20.33
2021-10-13 19:39:00+00:00,1.53,1.04,0.08,0.29,0.64,0.3,0.15,20.42
2021-10-13 20:08:00+00:00,1.53,1.06,0.08,0.29,0.64,0.29,0.15,20.52
2021-10-13 20:38:00+00:00,1.53,1.05,0.08,0.3,0.64,0.29,0.15,20.47
2021-10-13 21:07:00+00:00,1.56,1.05,0.08,0.3,0.64,0.29,0.15,20.42
2021-10-13 21:36:00+00:00,1.54,1.05,0.08,0.3,0.65,0.3,0.15,20.61
2021-10-13 22:05:00+00:00,1.54,1.05,0.08,0.31,0.65,0.3,0.16,20.61
2021-10-13 22:35:00+00:00,1.55,1.06,0.08,0.31,0.65,0.3,0.16,20.61
2021-10-13 23:04:00+00:00,1.56,1.06,0.08,0.31,0.65,0.3,0.16,20.61
2021-10-13 23:33:00+00:00,1.57,1.07,0.08,0.31,0.65,0.31,0.16,20.61
2021-10-14 00:02:00+00:00,1.57,1.08,0.07,0.31,0.65,0.31,0.16,20.76
2021-10-14 00:31:00+00:00,1.58,1.08,0.07,0.31,0.65,0.31,0.16,20.61
2021-10-14 01:01:00+00:00,1.59,1.09,0.07,0.31,0.65,0.31,0.17,20.7
2021-10-14 01:30:00+00:00,1.59,1.09,0.07,0.3,0.64,0.31,0.17,20.7
2021-10-14 01:59:00+00:00,1.6,1.1,0.07,0.3,0.64,0.31,0.17,20.61
2021-10-14 02:28:00+00:00,1.6,1.13,0.07,0.3,0.64,0.32,0.17,20.61
2021-10-14 02:58:00+00:00,1.6,1.1,0.07,0.3,0.64,0.32,0.17,20.7
2021-10-14 03:27:00+00:00,1.61,1.1,0.07,0.3,0.63,0.33,0.16,20.61
2021-10-14 03:56:00+00:00,1.6,1.09,0.07,0.29,0.63,0.33,0.16,20.61
2021-10-14 04:25:00+00:00,1.59,1.08,0.07,0.29,0.63,0.33,0.16,20.47
2021-10-14 04:55:00+00:00,1.59,1.08,0.07,0.29,0.63,0.32,0.16,20.56
2021-10-14 05:24:00+00:00,1.58,1.08,0.07,0.29,0.63,0.32,0.16,20.47
2021-10-14 05:53:00+00:00,1.58,1.08,0.07,0.29,0.63,0.32,0.16,20.47
2021-10-14 06:22:00+00:00,1.57,1.08,0.07,0.29,0.63,0.32,0.16,20.42
2021-10-14 06:51:00+00:00,1.58,1.08,0.07,0.29,0.63,0.32,0.17,20.33
2021-10-14 07:21:00+00:00,1.59,1.09,,0.3,0.63,0.31,0.17,20.42
2021-10-14 07:50:00+00:00,1.6,1.09,0.07,0.3,0.63,0.32,0.17,21.18
2021-10-14 08:19:00+00:00,1.61,1.1,0.07,0.3,0.64,0.32,0.18,21.55
2021-10-14 08:48:00+00:00,1.62,1.15,0.07,0.31,0.64,0.32,0.18,21.55
2021-10-14 09:18:00+00:00,1.62,1.11,0.07,0.31,0.64,0.32,0.19,21.41
2021-10-14 09:47:00+00:00,1.63,1.12,0.07,0.31,0.64,0.32,0.19,21.41
2021-10-14 10:16:00+00:00,1.63,1.11,0.07,0.32,0.65,0.32,0.19,21.12
2021-10-14 10:45:00+00:00,1.63,1.12,0.07,0.33,0.65,0.32,0.19,21.18
2021-10-14 11:15:00+00:00,1.63,1.12,0.07,0.34,0.66,0.33,0.2,21.04
2021-10-14 11:44:00+00:00,1.63,1.11,0.07,0.34,0.66,0.32,0.19,20.98
2021-10-14 12:13:00+00:00,1.63,1.12,0.07,0.34,0.66,0.32,0.19,20.84
2021-10-14 12:42:00+00:00,1.63,1.11,0.07,0.34,0.66,0.32,0.19,20.9
2021-10-14 13:11:00+00:00,1.61,1.1,0.07,0.34,0.66,0.32,0.18,20.7
2021-10-14 13:41:00+00:00,1.6,1.09,0.07,0.34,0.66,0.34,0.18,20.7
2021-10-14 14:10:00+00:00,1.6,1.09,0.07,0.34,0.66,0.34,0.18,20.61
2021-10-14 14:39:00+00:00,1.6,1.09,0.07,0.34,0.66,0.34,0.17,20.56
2021-10-14 15:08:00+00:00,1.59,1.08,0.07,0.34,0.66,0.34,0.17,20.42
2021-10-14 15:38:00+00:00,1.59,1.08,0.07,0.34,0.66,0.33,0.17,20.47
2021-10-14 16:07:00+00:00,1.6,1.08,0.07,0.33,0.66,0.34,0.17,20.42
2021-10-14 16:36:00+00:00,1.59,1.08,0.07,0.33,0.65,0.34,0.17,20.42
2021-10-14 17:05:00+00:00,1.59,1.07,0.07,0.33,0.65,0.34,0.17,20.27
2021-10-14 17:35:00+00:00,1.59,1.08,,0.32,0.65,0.34,0.17,20.27
2021-10-14 18:04:00+00:00,1.59,1.08,0.07,0.32,0.64,0.34,0.16,20.19
2021-10-14 18:33:00+00:00,1.6,1.08,0.07,0.31,0.64,0.34,0.16,19.99
2021-10-14 19:02:00+00:00,1.59,1.08,0.07,0.31,0.64,0.35,0.16,20.08
2021-10-14 19:32:00+00:00,1.6,1.08,0.07,0.31,0.64,0.34,0.16,20.19
2021-10-14 20:01:00+00:00,1.6,1.08,0.07,0.31,0.64,0.34,0.16,20.13
2021-10-14 20:30:00+00:00,1.61,1.09,0.07,0.31,0.64,0.35,0.16,20.19
2021-10-14 20:59:00+00:00,1.62,1.09,0.07,0.31,0.64,0.34,0.16,20.19
2021-10-14 21:28:00+00:00,1.62,1.11,0.07,0.31,0.64,0.35,0.17,20.19
2021-10-14 21:58:00+00:00,1.61,1.09,0.09,0.3,0.65,0.36,0.17,20.08
2021-10-14 22:27:00+00:00,1.62,1.1,0.07,0.3,0.64,0.36,0.17,20.33
2021-10-14 22:56:00+00:00,1.63,1.1,0.07,0.31,0.65,0.37,0.17,20.27
2021-10-14 23:25:00+00:00,1.64,1.11,0.07,0.3,0.65,0.37,0.17,20.47
2021-10-14 23:55:00+00:00,1.64,1.11,0.07,0.31,0.65,0.37,0.17,20.61
2021-10-15 00:24:00+00:00,1.65,1.11,0.07,0.31,0.66,0.37,0.17,20.7
2021-10-15 00:53:00+00:00,1.65,1.12,0.07,0.31,0.66,0.37,0.17,20.84
2021-10-15 01:22:00+00:00,1.66,1.12,0.07,0.31,0.66,0.37,0.17,20.98
2021-10-15 01:52:00+00:00,1.67,1.12,0.07,0.31,0.66,0.37,0.17,21.18
2021-10-15 02:21:00+00:00,1.67,1.13,0.07,0.31,0.66,0.38,0.17,21.32
2021-10-15 02:50:00+00:00,1.68,1.14,0.07,0.31,0.66,0.38,0.17,21.61
2021-10-15 03:19:00+00:00,1.68,1.14,0.07,0.31,0.67,0.38,0.17,21.83
2021-10-15 03:48:00+00:00,1.69,1.15,0.07,0.31,0.67,0.38,0.17,22.12
2021-10-15 04:18:00+00:00,1.69,1.15,0.07,0.31,0.67,0.38,0.17,22.4
2021-10-15 04:47:00+00:00,1.69,1.15,0.06,0.31,0.67,0.38,0.17,22.77
2021-10-15 05:16:00+00:00,1.7,1.15,0.06,0.31,0.67,0.38,0.17,22.85
2021-10-15 05:45:00+00:00,1.71,1.15,0.06,0.31,0.67,0.38,0.17,23.45
2021-10-15 06:15:00+00:00,1.71,1.15,0.06,0.3,0.67,0.38,0.17,23.5
2021-10-15 06:44:00+00:00,1.71,1.15,0.06,0.31,0.67,0.38,0.17,23.96
2021-10-15 07:13:00+00:00,1.7,1.16,0.06,0.31,0.67,0.38,0.17,24.27
2021-10-15 07:42:00+00:00,1.7,1.15,0.06,0.31,0.67,0.38,0.17,24.44
2021-10-15 08:12:00+00:00,1.7,1.15,0.06,0.31,0.67,0.38,0.17,24.58
2021-10-15 08:41:00+00:00,1.7,1.15,0.06,0.31,0.67,0.38,0.17,24.89
2021-10-15 09:10:00+00:00,1.69,1.14,0.06,0.31,0.67,0.37,0.17,24.95
2021-10-15 09:39:00+00:00,1.69,1.14,0.06,0.32,0.67,0.37,0.17,25.2
2021-10-15 10:08:00+00:00,1.68,1.14,0.06,0.32,0.67,0.37,0.17,25.26
2021-10-15 10:38:00+00:00,1.67,1.13,0.06,0.32,0.67,0.37,0.17,25.66
2021-10-15 11:07:00+00:00,1.68,1.14,0.06,0.33,0.67,0.37,0.17,25.82
2021-10-15 11:36:00+00:00,1.67,1.13,0.06,0.33,0.68,0.37,0.16,25.97
2021-10-15 12:05:00+00:00,1.67,1.13,0.06,0.33,0.68,0.37,0.16,26.05
2021-10-15 12:35:00+00:00,1.68,1.14,0.06,0.33,0.68,0.37,0.17,26.28
2021-10-15 13:04:00+00:00,1.67,1.14,0.06,0.33,0.68,,0.16,26.45
2021-10-15 13:33:00+00:00,1.68,1.14,0.06,0.33,0.68,0.37,0.16,26.36
2021-10-15 14:02:00+00:00,1.68,1.14,0.06,0.32,0.68,0.37,0.16,26.76
2021-10-15 14:32:00+00:00,1.67,1.13,0.06,0.32,0.67,0.37,0.16,27.01
2021-10-15 15:01:00+00:00,1.66,1.13,0.06,0.32,0.67,0.36,0.16,27.01
2021-10-15 15:30:00+00:00,1.65,1.12,0.06,0.31,0.66,0.36,0.16,27.33
2021-10-15 15:59:00+00:00,1.63,1.1,0.06,0.31,0.65,0.35,0.16,27.5
2021-10-15 16:29:00+00:00,1.61,1.08,0.07,0.31,0.64,0.35,0.15,27.5
2021-10-15 16:58:00+00:00,1.58,1.07,0.07,0.3,0.64,0.34,0.15,27.75
2021-10-15 17:27:00+00:00,1.54,1.06,0.07,0.3,0.63,0.33,0.15,27.81
2021-10-15 17:56:00+00:00,1.53,1.04,0.07,0.29,0.62,0.32,0.14,27.98
2021-10-15 18:25:00+00:00,1.51,1.02,0.07,0.28,0.61,0.32,0.14,28.23
2021-10-15 18:55:00+00:00,1.49,1.01,0.08,0.28,0.6,0.31,0.14,28.32
2021-10-15 19:24:00+00:00,1.47,1,0.08,0.28,0.6,0.3,0.13,28.23
2021-10-15 19:53:00+00:00,1.45,0.98,0.08,0.27,0.59,0.3,0.13,28.32
2021-10-15 20:22:00+00:00,1.44,0.98,0.08,0.27,0.59,0.3,0.13,28.6
2021-10-15 20:52:00+00:00,1.44,0.97,0.08,0.27,0.58,0.29,0.13,28.6
2021-10-15 21:21:00+00:00,1.42,0.97,0.09,0.26,0.58,0.29,0.13,28.88
2021-10-15 21:50:00+00:00,1.43,0.97,0.09,0.26,0.58,0.29,0.13,28.88
2021-10-15 22:19:00+00:00,1.44,0.97,0.09,0.26,0.59,0.29,0.13,28.88
2021-10-15 22:49:00+00:00,1.43,0.97,0.09,0.26,0.59,0.3,0.13,29.17
2021-10-15 23:18:00+00:00,1.44,0.97,0.09,0.26,0.59,0.29,0.13,29.45
2021-10-15 23:47:00+00:00,1.45,0.98,0.08,0.26,0.59,0.3,0.13,29.73
2021-10-16 00:16:00+00:00,1.46,0.99,0.08,0.27,0.59,0.29,0.13,29.73
2021-10-16 00:45:00+00:00,1.46,0.99,0.08,0.26,0.59,0.29,0.13,29.73
2021-10-16 01:15:00+00:00,1.47,0.99,0.08,0.26,0.59,0.29,0.13,30.02
2021-10-16 01:44:00+00:00,1.48,0.99,0.08,0.27,0.6,0.29,0.13,30.02
2021-10-16 02:13:00+00:00,1.48,1,0.08,0.27,0.6,0.3,0.13,30.3
2021-10-16 02:42:00+00:00,1.48,1.01,0.08,0.27,0.6,0.29,0.13,30.02
2021-10-16 03:12:00+00:00,1.49,1.01,0.08,0.27,0.6,0.29,0.13,30.3
2021-10-16 03:41:00+00:00,1.49,1.01,0.08,0.27,0.6,0.29,0.13,30.3
2021-10-16 04:10:00+00:00,1.5,1.01,0.08,0.27,0.6,0.29,0.13,30.58
2021-10-16 04:39:00+00:00,1.5,1.01,0.08,0.27,0.61,0.29,0.13,30.02
2021-10-16 05:09:00+00:00,1.5,1.02,0.08,0.27,0.61,0.29,0.13,30.58
2021-10-16 05:38:00+00:00,1.5,1.02,0.08,0.27,0.61,0.29,0.13,30.58
2021-10-16 06:07:00+00:00,1.5,1.01,0.08,0.27,0.6,0.3,0.13,30.87
2021-10-16 06:36:00+00:00,1.5,1.02,0.08,0.27,0.6,0.3,0.13,30.87
2021-10-16 07:06:00+00:00,1.5,1.01,0.08,0.27,0.6,0.29,0.13,30.87
2021-10-16 07:35:00+00:00,1.5,1.01,0.08,0.27,0.6,0.3,0.13,30.87
2021-10-16 08:04:00+00:00,1.5,1.01,,0.27,0.6,0.29,0.13,31.15
2021-10-16 08:33:00+00:00,1.49,1.01,0.08,0.27,0.6,0.3,0.13,31.15
2021-10-16 09:02:00+00:00,1.49,1,0.08,0.27,0.6,0.3,0.13,31.15
2021-10-16 09:32:00+00:00,1.49,1.01,,0.27,0.59,0.29,0.13,31.15
2021-10-16 10:01:00+00:00,1.48,1,0.08,0.26,0.59,0.29,0.13,31.15
2021-10-16 10:30:00+00:00,1.48,1,0.08,0.26,0.59,0.29,0.13,31.15
2021-10-16 10:59:00+00:00,1.48,1,0.08,0.26,0.6,0.3,0.13,31.43
2021-10-16 11:29:00+00:00,1.48,0.99,0.08,0.27,0.6,0.29,0.13,31.71
2021-10-16 11:58:00+00:00,1.47,1,0.08,0.26,0.6,0.29,0.13,31.71
2021-10-16 12:27:00+00:00,1.48,0.99,0.08,0.26,0.6,0.3,0.13,31.71
2021-10-16 12:56:00+00:00,1.47,1,0.08,0.26,0.6,0.29,0.13,31.71
2021-10-16 13:26:00+00:00,1.47,0.99,0.08,0.26,0.6,0.29,0.13,31.71
2021-10-16 13:55:00+00:00,1.48,0.99,0.08,0.26,0.6,0.29,0.13,32
2021-10-16 14:24:00+00:00,1.47,0.99,0.08,0.26,0.6,0.29,0.13,32
2021-10-16 14:53:00+00:00,1.47,0.99,0.08,0.26,0.6,0.29,0.13,32
2021-10-16 15:23:00+00:00,1.47,0.98,0.08,0.26,0.6,0.29,0.13,32.28
2021-10-16 15:52:00+00:00,1.46,0.99,0.08,0.26,0.6,0.3,0.13,32.28
2021-10-16 16:21:00+00:00,1.47,0.98,0.08,0.26,0.6,0.3,0.13,32.28
2021-10-16 16:50:00+00:00,1.46,0.98,0.08,0.26,0.6,0.29,0.13,32.28
2021-10-16 17:19:00+00:00,1.47,0.99,0.08,0.26,0.6,0.29,0.13,32.56
2021-10-16 17:49:00+00:00,1.47,0.99,0.09,0.26,0.6,0.29,0.13,32.56
2021-10-16 18:18:00+00:00,1.47,0.99,0.09,0.26,0.6,0.29,0.13,32.56
2021-10-16 18:47:00+00:00,1.49,0.99,0.08,0.26,0.6,0.3,0.13,32.85
2021-10-16 19:16:00+00:00,1.47,0.99,0.09,0.26,0.6,0.29,0.13,32.85
2021-10-16 19:46:00+00:00,1.47,0.99,0.08,0.26,0.6,0.3,0.13,32.85
2021-10-16 20:15:00+00:00,1.48,0.99,0.08,0.26,0.6,0.29,,32.85
2021-10-16 20:44:00+00:00,1.48,1,0.08,0.26,0.6,0.3,0.13,33.13
2021-10-16 21:13:00+00:00,1.48,1,0.08,0.26,0.6,0.3,0.13,33.13
2021-10-16 21:43:00+00:00,1.49,1.01,0.08,0.26,0.6,0.3,0.13,33.13
2021-10-16 22:12:00+00:00,1.53,1.01,0.08,0.26,0.6,0.35,0.14,33.13
2021-10-16 22:41:00+00:00,1.54,1.02,0.09,0.26,0.6,0.34,0.14,33.41
2021-10-16 23:10:00+00:00,1.53,1.03,0.08,0.26,0.6,0.35,0.14,33.7
2021-10-16 23:39:00+00:00,1.55,1.03,0.08,0.27,0.6,0.35,0.14,33.7
2021-10-17 00:09:00+00:00,1.55,1.03,0.08,0.27,0.6,0.35,0.14,33.7
2021-10-17 00:38:00+00:00,1.55,1.03,0.08,0.27,0.6,0.35,0.14,33.7
2021-10-17 01:07:00+00:00,1.56,1.04,0.08,0.27,0.61,0.35,0.14,33.98
2021-10-17 01:36:00+00:00,1.56,1.04,0.08,0.27,0.61,0.35,0.14,33.98
2021-10-17 02:06:00+00:00,1.56,1.04,0.08,0.27,0.61,0.35,0.14,34.26
2021-10-17 02:35:00+00:00,1.57,1.04,0.08,0.27,0.61,0.36,0.14,34.26
2021-10-17 03:04:00+00:00,1.57,1.05,0.08,0.27,0.61,0.36,0.14,34.26
2021-10-17 03:33:00+00:00,1.57,1.05,0.08,0.27,0.61,0.36,0.14,34.26
2021-10-17 04:03:00+00:00,1.58,1.05,0.08,0.27,0.61,0.36,0.14,34.55
2021-10-17 04:32:00+00:00,1.59,1.05,0.08,0.27,0.61,0.36,0.14,34.55
2021-10-17 05:01:00+00:00,1.58,1.06,0.08,0.27,0.61,0.36,0.14,34.55
2021-10-17 05:30:00+00:00,1.59,1.06,0.08,0.27,0.61,0.37,0.14,34.83
2021-10-17 06:00:00+00:00,1.59,1.06,0.08,0.27,0.61,0.36,0.14,34.55
2021-10-17 06:29:00+00:00,1.59,1.07,0.08,0.27,0.61,0.37,0.14,34.83
2021-10-17 06:58:00+00:00,1.59,1.06,0.08,0.27,0.61,0.37,0.14,34.83
2021-10-17 07:27:00+00:00,1.61,1.06,0.08,0.27,0.61,0.36,0.14,34.83
2021-10-17 07:56:00+00:00,1.6,1.06,0.08,0.27,0.61,0.36,0.14,35.11
