Time,Conductivity,Dissolved Oxygen,Temperature,Turbidity
2022-05-10 02:27:00+00:00,552,8,16.5,53.90625
2022-05-10 02:56:00+00:00,552,8.0625,16.625,50.78125
2022-05-10 03:25:00+00:00,552,8.0625,16.625,51.953125
2022-05-10 03:54:00+00:00,552,7.96875,16.75,51.953125
2022-05-10 04:24:00+00:00,552,7.90625,16.75,52.734375
2022-05-10 04:53:00+00:00,552,7.875,16.75,103.90625
2022-05-10 05:22:00+00:00,552,7.84375,16.75,55.859375
2022-05-10 05:51:00+00:00,552,7.8125,16.875,53.90625
2022-05-10 06:20:00+00:00,556,7.71875,16.875,54.6875
2022-05-10 06:50:00+00:00,556,7.65625,16.875,57.8125
2022-05-10 07:19:00+00:00,552,7.65625,16.875,53.90625
2022-05-10 07:48:00+00:00,556,7.5,16.875,55.859375
2022-05-10 08:17:00+00:00,556,7.5,17,53.90625
2022-05-10 08:47:00+00:00,556,7.4375,17,55.859375
2022-05-10 09:16:00+00:00,552,7.46875,16.875,53.90625
2022-05-10 09:45:00+00:00,552,7.5,17,52.734375
2022-05-10 10:14:00+00:00,556,7.4375,16.875,52.734375
2022-05-10 10:44:00+00:00,556,7.4375,16.875,51.953125
2022-05-10 11:13:00+00:00,556,7.375,16.875,52.734375
2022-05-10 11:42:00+00:00,560,7.375,16.875,53.90625
2022-05-10 12:11:00+00:00,560,7.28125,16.875,51.953125
2022-05-10 12:40:00+00:00,560,7.25,16.875,52.734375
2022-05-10 13:10:00+00:00,564,7.28125,16.875,51.953125
2022-05-10 13:39:00+00:00,568,7.25,16.875,52.734375
2022-05-10 14:08:00+00:00,568,7.34375,16.875,50.78125
2022-05-10 14:37:00+00:00,568,7.28125,16.875,48.828125
2022-05-10 15:07:00+00:00,568,7.28125,17,47.851562
2022-05-10 15:36:00+00:00,572,7.25,17,45.898438
2022-05-10 16:05:00+00:00,576,7.21875,17.125,48.828125
2022-05-10 16:34:00+00:00,576,7.3125,17.25,45.898438
2022-05-10 17:04:00+00:00,576,7.28125,17.5,47.851562
2022-05-10 17:33:00+00:00,576,7.28125,17.625,46.875
2022-05-10 18:02:00+00:00,576,7.25,17.75,45.898438
2022-05-10 18:31:00+00:00,576,7.40625,17.875,46.875
2022-05-10 19:00:00+00:00,576,7.4375,18,42.96875
2022-05-10 19:30:00+00:00,572,7.5,18,44.921875
2022-05-10 19:59:00+00:00,576,7.53125,18,42.96875
2022-05-10 20:28:00+00:00,572,7.5,18,42.96875
2022-05-10 20:57:00+00:00,572,7.65625,18.125,42.96875
2022-05-10 21:27:00+00:00,572,7.6875,18.25,41.992188
2022-05-10 21:56:00+00:00,568,7.6875,18.25,41.992188
2022-05-10 22:25:00+00:00,568,7.625,18.25,40.820312
2022-05-10 22:54:00+00:00,564,7.71875,18.25,41.992188
2022-05-10 23:23:00+00:00,564,7.71875,18.25,40.820312
2022-05-10 23:53:00+00:00,564,7.65625,18.25,39.84375
2022-05-11 00:22:00+00:00,564,7.59375,18.25,41.992188
2022-05-11 00:51:00+00:00,560,7.5,18.25,36.914062
2022-05-11 01:20:00+00:00,552,7.5625,18.25,39.84375
2022-05-11 01:50:00+00:00,548,7.5,18.25,40.820312
2022-05-11 02:19:00+00:00,548,7.4375,18.25,37.890625
2022-05-11 02:48:00+00:00,548,7.34375,18.25,38.867188
2022-05-11 03:17:00+00:00,548,7.34375,18.25,38.867188
2022-05-11 03:47:00+00:00,548,7.40625,18.25,38.867188
2022-05-11 04:16:00+00:00,548,7.3125,18.375,37.890625
2022-05-11 04:45:00+00:00,548,7.28125,18.375,37.890625
2022-05-11 05:14:00+00:00,548,7.1875,18.375,38.867188
2022-05-11 05:43:00+00:00,552,7.21875,18.375,39.84375
2022-05-11 06:13:00+00:00,552,7.1875,18.375,40.820312
2022-05-11 06:42:00+00:00,552,7.125,18.5,40.820312
2022-05-11 07:11:00+00:00,552,7.09375,18.5,39.84375
2022-05-11 07:40:00+00:00,552,6.96875,18.5,41.992188
2022-05-11 08:10:00+00:00,556,7,18.5,39.84375
2022-05-11 08:39:00+00:00,556,7,18.625,39.84375
2022-05-11 09:08:00+00:00,556,6.96875,18.625,37.890625
2022-05-11 09:37:00+00:00,556,6.9375,18.625,37.890625
2022-05-11 10:07:00+00:00,556,6.9375,18.625,38.867188
2022-05-11 10:36:00+00:00,556,6.9375,18.625,37.890625
2022-05-11 11:05:00+00:00,556,6.90625,18.625,39.84375
2022-05-11 11:34:00+00:00,556,6.84375,18.625,40.820312
2022-05-11 12:03:00+00:00,556,6.71875,18.625,37.890625
2022-05-11 12:33:00+00:00,560,6.84375,18.625,38.867188
2022-05-11 13:02:00+00:00,560,6.8125,18.75,39.84375
2022-05-11 13:31:00+00:00,560,6.8125,18.75,38.867188
2022-05-11 14:00:00+00:00,564,6.78125,18.75,39.84375
2022-05-11 14:30:00+00:00,560,6.75,18.875,39.84375
2022-05-11 14:59:00+00:00,564,6.84375,19,38.867188
2022-05-11 15:28:00+00:00,564,6.78125,19.125,39.84375
2022-05-11 15:57:00+00:00,564,6.71875,19.25,37.890625
2022-05-11 16:27:00+00:00,564,6.65625,19.375,38.867188
2022-05-11 16:56:00+00:00,568,6.6875,19.5,37.890625
2022-05-11 17:25:00+00:00,568,6.75,19.5,37.890625
2022-05-11 17:54:00+00:00,568,6.78125,19.75,36.914062
2022-05-12 00:02:00+00:00,552,6.96875,20.5,36.914062
2022-05-12 00:36:00+00:00,556,6.875,20.5,37.890625
2022-05-12 01:05:00+00:00,556,6.90625,20.375,36.914062
2022-05-12 01:34:00+00:00,560,6.8125,20.375,37.890625
2022-05-12 02:03:00+00:00,564,6.96875,20.375,35.9375
2022-05-12 02:33:00+00:00,564,6.875,20.25,36.914062
2022-05-12 03:02:00+00:00,564,6.8125,20.25,36.914062
2022-05-12 03:31:00+00:00,560,6.71875,20.25,36.914062
2022-05-12 04:00:00+00:00,556,6.75,20.25,35.9375
2022-05-12 04:30:00+00:00,560,6.625,20.25,35.9375
2022-05-12 04:59:00+00:00,560,6.5625,20.25,35.9375
2022-05-12 05:28:00+00:00,564,6.53125,20.125,37.890625
2022-05-12 05:57:00+00:00,564,6.5,20.125,41.992188
2022-05-12 06:27:00+00:00,564,6.59375,20.125,60.9375
2022-05-12 06:56:00+00:00,564,6.5625,20.125,37.890625
2022-05-12 07:25:00+00:00,564,6.46875,20.25,36.914062
2022-05-12 07:54:00+00:00,568,6.4375,20.25,36.914062
2022-05-12 08:23:00+00:00,564,6.34375,20.25,38.867188
2022-05-12 08:53:00+00:00,564,6.34375,20.25,37.890625
2022-05-12 09:22:00+00:00,564,6.25,20.25,37.890625
2022-05-12 09:51:00+00:00,564,6.25,20.25,39.84375
2022-05-12 10:20:00+00:00,564,6.1875,20.25,37.890625
2022-05-12 10:50:00+00:00,564,6.21875,20.25,39.84375
2022-05-12 11:19:00+00:00,568,6.28125,20.25,37.890625
2022-05-12 11:48:00+00:00,568,6.25,20.25,37.890625
2022-05-12 12:17:00+00:00,568,6.125,20.25,37.890625
2022-05-12 12:46:00+00:00,572,6.0625,20.375,41.992188
2022-05-12 13:16:00+00:00,568,6.03125,20.375,38.867188
2022-05-12 13:45:00+00:00,572,6.15625,20.375,37.890625
2022-05-12 14:14:00+00:00,572,6.03125,20.5,38.867188
2022-05-12 14:43:00+00:00,572,6,20.5,38.867188
2022-05-12 15:13:00+00:00,572,6.03125,20.625,38.867188
2022-05-12 15:42:00+00:00,572,6.125,20.75,37.890625
2022-05-12 16:11:00+00:00,572,6.09375,21,35.9375
2022-05-12 16:40:00+00:00,576,6.125,21.125,35.9375
2022-05-12 17:10:00+00:00,572,6.15625,21.375,34.960938
2022-05-12 17:39:00+00:00,572,6.15625,21.5,37.890625
2022-05-12 18:08:00+00:00,572,6.21875,21.5,37.890625
2022-05-12 18:37:00+00:00,576,6.1875,21.5,35.9375
2022-05-12 19:06:00+00:00,576,6.21875,21.75,35.9375
2022-05-12 19:36:00+00:00,564,6.34375,21.75,35.9375
2022-05-12 20:05:00+00:00,564,6.46875,21.875,35.9375
2022-05-12 20:34:00+00:00,568,6.4375,22,35.9375
2022-05-12 21:03:00+00:00,568,6.5,22.125,42.96875
2022-05-12 21:33:00+00:00,568,6.5,22.125,35.9375
2022-05-12 22:02:00+00:00,564,6.53125,22.125,34.960938
2022-05-12 22:31:00+00:00,568,6.53125,22.125,34.960938
2022-05-12 23:00:00+00:00,564,6.53125,22.125,34.960938
2022-05-12 23:29:00+00:00,568,6.53125,22.125,33.984375
2022-05-12 23:59:00+00:00,568,6.46875,22.125,35.9375
2022-05-13 00:28:00+00:00,568,6.53125,22.125,34.960938
2022-05-13 00:57:00+00:00,568,6.4375,22,33.984375
2022-05-13 01:26:00+00:00,572,6.34375,22,33.984375
2022-05-13 01:56:00+00:00,572,6.3125,22,32.8125
2022-05-13 02:25:00+00:00,572,6.3125,21.875,31.835938
2022-05-13 02:54:00+00:00,576,6.25,21.875,32.8125
2022-05-13 03:23:00+00:00,576,6.125,21.875,32.8125
2022-05-13 03:53:00+00:00,576,6.09375,21.75,33.984375
2022-05-13 04:22:00+00:00,572,6.03125,21.75,34.960938
2022-05-13 04:51:00+00:00,572,5.875,21.75,32.8125
2022-05-13 05:20:00+00:00,576,5.875,21.75,32.8125
2022-05-13 05:49:00+00:00,576,5.9375,21.75,33.984375
2022-05-13 06:19:00+00:00,576,5.9375,21.75,32.8125
2022-05-13 06:48:00+00:00,576,5.84375,21.625,34.960938
2022-05-13 07:17:00+00:00,576,5.8125,21.625,33.984375
2022-05-13 07:46:00+00:00,576,5.8125,21.625,34.960938
2022-05-13 08:16:00+00:00,576,5.71875,21.625,34.960938
2022-05-13 08:45:00+00:00,580,5.71875,21.5,33.984375
2022-05-13 09:14:00+00:00,580,5.6875,21.5,33.984375
2022-05-13 09:43:00+00:00,584,5.71875,21.5,34.960938
2022-05-13 10:13:00+00:00,584,5.78125,21.375,35.9375
2022-05-13 10:42:00+00:00,584,5.71875,21.25,35.9375
2022-05-13 11:11:00+00:00,584,5.90625,21.25,36.914062
2022-05-13 11:40:00+00:00,584,5.875,21.25,35.9375
2022-05-13 12:09:00+00:00,584,5.9375,21.25,35.9375
2022-05-13 12:39:00+00:00,588,5.9375,21.25,35.9375
2022-05-13 13:08:00+00:00,588,5.84375,21.25,35.9375
2022-05-13 13:37:00+00:00,588,6.09375,21.25,36.914062
2022-05-13 14:06:00+00:00,592,6.15625,21.25,37.890625
2022-05-13 14:36:00+00:00,592,6.15625,21.25,37.890625
2022-05-13 15:05:00+00:00,592,6.125,21.375,37.890625
2022-05-13 15:34:00+00:00,592,6.3125,21.5,38.867188
2022-05-13 16:03:00+00:00,596,6.65625,21.5,34.960938
2022-05-13 16:33:00+00:00,596,6.6875,21.625,35.9375
2022-05-13 17:02:00+00:00,596,6.75,21.75,35.9375
2022-05-13 17:31:00+00:00,600,6.78125,21.875,35.9375
2022-05-13 18:00:00+00:00,592,6.84375,22,36.914062
2022-05-13 18:29:00+00:00,592,6.90625,22.125,36.914062
2022-05-13 18:59:00+00:00,592,7,22.25,32.8125
2022-05-13 19:28:00+00:00,592,7.09375,22.375,35.9375
2022-05-13 19:57:00+00:00,592,7.125,22.375,34.960938
2022-05-13 20:26:00+00:00,588,7.28125,22.5,36.914062
2022-05-13 20:56:00+00:00,592,7.21875,22.5,34.960938
2022-05-13 21:25:00+00:00,588,7.21875,22.5,33.984375
2022-05-13 21:54:00+00:00,588,7.3125,22.5,34.960938
2022-05-14 19:20:00+00:00,640,7.53125,22.375,35.9375
2022-05-14 19:53:00+00:00,640,7.5625,22.5,37.890625
2022-05-14 20:23:00+00:00,640,7.5625,22.625,33.984375
2022-05-14 20:52:00+00:00,648,7.6875,22.625,34.960938
2022-05-14 21:21:00+00:00,648,7.65625,22.625,33.984375
2022-05-14 21:50:00+00:00,648,7.71875,22.625,33.984375
2022-05-14 22:20:00+00:00,648,7.75,22.625,33.984375
2022-05-14 22:49:00+00:00,644,7.71875,22.625,35.9375
2022-05-14 23:18:00+00:00,648,7.75,22.5,31.835938
2022-05-14 23:47:00+00:00,644,7.625,22.5,33.984375
2022-05-15 00:16:00+00:00,644,7.6875,22.5,31.835938
2022-05-15 00:46:00+00:00,644,7.65625,22.375,31.835938
2022-05-15 01:15:00+00:00,640,7.625,22.25,31.835938
2022-05-15 01:44:00+00:00,640,7.53125,22.25,30.859375
2022-05-15 02:13:00+00:00,644,7.5,22.125,30.859375
2022-05-15 02:43:00+00:00,644,7.46875,22,29.882812
2022-05-15 03:12:00+00:00,644,7.40625,22,29.882812
2022-05-15 03:41:00+00:00,652,7.4375,21.875,30.859375
2022-05-15 04:10:00+00:00,652,7.40625,21.875,30.859375
2022-05-15 04:39:00+00:00,652,7.3125,21.875,29.882812
2022-05-15 05:09:00+00:00,652,7.25,21.75,30.859375
2022-05-15 05:38:00+00:00,652,7.21875,21.75,29.882812
2022-05-15 06:07:00+00:00,652,7.25,21.75,30.859375
2022-05-15 06:36:00+00:00,652,7.125,21.75,30.859375
2022-05-15 07:06:00+00:00,648,7.0625,21.75,28.90625
2022-05-15 07:35:00+00:00,652,7.125,21.625,30.859375
2022-05-15 08:04:00+00:00,648,7.15625,21.625,30.859375
2022-05-15 08:33:00+00:00,648,7.15625,21.625,30.859375
2022-05-16 18:15:00+00:00,640,7.46875,20.625,29.882812
2022-05-16 18:49:00+00:00,644,7.5,20.75,26.953125
2022-05-16 19:18:00+00:00,644,7.53125,20.75,27.929688
2022-05-16 19:48:00+00:00,644,7.65625,20.875,25.976562
2022-05-16 20:17:00+00:00,648,7.65625,20.875,26.953125
2022-05-16 20:46:00+00:00,656,7.6875,20.875,26.953125
2022-05-16 21:15:00+00:00,640,7.78125,20.875,26.953125
2022-05-16 21:45:00+00:00,640,7.8125,20.875,26.953125
2022-05-16 22:14:00+00:00,648,7.84375,20.875,26.953125
2022-05-16 22:43:00+00:00,652,7.8125,20.875,28.90625
2022-05-16 23:12:00+00:00,648,7.8125,20.875,25.976562
2022-05-16 23:41:00+00:00,648,7.8125,20.75,26.953125
2022-05-17 00:11:00+00:00,648,7.8125,20.625,25.976562
2022-05-17 00:40:00+00:00,652,7.8125,20.625,30.859375
2022-05-17 01:09:00+00:00,652,7.8125,20.5,25.976562
2022-05-17 01:38:00+00:00,652,7.75,20.375,25
2022-05-17 02:08:00+00:00,640,7.65625,20.25,25
2022-05-17 02:37:00+00:00,648,7.71875,20.125,25
2022-05-17 03:06:00+00:00,648,7.65625,20.125,25
2022-05-17 03:35:00+00:00,648,7.625,20,23.925781
2022-05-17 04:04:00+00:00,644,7.53125,19.875,26.953125
2022-05-17 04:34:00+00:00,656,7.5,19.875,25
2022-05-17 05:03:00+00:00,652,7.53125,19.75,25
2022-05-17 05:32:00+00:00,652,7.5,19.75,25.976562
2022-05-17 06:01:00+00:00,652,7.46875,19.75,25
2022-05-17 06:31:00+00:00,652,7.4375,19.625,25.976562
2022-05-17 07:00:00+00:00,660,7.625,19.625,25.976562
2022-05-17 07:29:00+00:00,656,7.4375,19.5,23.925781
2022-05-17 07:58:00+00:00,652,7.5,19.5,25.976562
2022-05-17 08:28:00+00:00,644,7.4375,19.5,25
2022-05-17 08:57:00+00:00,652,7.40625,19.5,25
2022-05-17 09:26:00+00:00,648,7.40625,19.375,25.976562
2022-05-17 09:55:00+00:00,652,7.4375,19.375,25
2022-05-17 10:25:00+00:00,652,7.40625,19.375,25.976562
2022-05-17 10:54:00+00:00,648,7.34375,19.25,25.976562
2022-05-17 11:23:00+00:00,652,7.375,19.25,25
2022-05-17 11:52:00+00:00,652,7.375,19.25,23.925781
2022-05-17 12:21:00+00:00,652,7.375,19.25,25.976562
2022-05-17 12:51:00+00:00,652,7.4375,19.25,25
2022-05-17 13:20:00+00:00,652,7.40625,19.25,23.925781
2022-05-17 13:49:00+00:00,648,7.4375,19.25,25.976562
2022-05-17 14:18:00+00:00,644,7.40625,19.375,25
2022-05-17 14:48:00+00:00,652,7.46875,19.5,25
2022-05-17 15:17:00+00:00,648,7.5,19.5,25.976562
2022-05-17 15:46:00+00:00,648,7.46875,19.625,25
2022-05-17 16:15:00+00:00,636,7.5625,19.75,30.859375
2022-05-17 16:44:00+00:00,640,7.53125,19.875,23.925781
2022-05-17 17:14:00+00:00,648,7.625,20.125,25
2022-05-17 17:43:00+00:00,648,7.65625,20.25,23.925781
2022-05-17 18:12:00+00:00,644,7.75,20.5,23.925781
2022-05-17 18:41:00+00:00,652,7.75,20.5,22.949219
2022-05-17 19:11:00+00:00,644,7.78125,20.5,23.925781
2022-05-17 19:40:00+00:00,644,7.78125,20.5,25.976562
2022-05-17 20:09:00+00:00,644,7.875,20.5,23.925781
2022-05-17 20:38:00+00:00,644,7.875,20.5,25
2022-05-17 21:08:00+00:00,644,7.9375,20.625,25
2022-05-17 21:37:00+00:00,652,8,20.625,23.925781
2022-05-17 22:06:00+00:00,644,8,20.625,22.949219
2022-05-17 22:35:00+00:00,644,8,20.75,22.949219
2022-05-17 23:04:00+00:00,644,8,20.625,23.925781
2022-05-17 23:34:00+00:00,644,8.0625,20.625,23.925781
2022-05-18 00:03:00+00:00,644,8,20.5,22.949219
2022-05-18 00:32:00+00:00,644,7.96875,20.5,22.949219
2022-05-18 01:01:00+00:00,644,7.9375,20.375,22.949219
2022-05-18 01:31:00+00:00,644,7.9375,20.25,22.949219
2022-05-18 02:00:00+00:00,648,7.8125,20.25,20.996094
2022-05-18 02:29:00+00:00,644,7.8125,20.125,20.996094
2022-05-18 02:58:00+00:00,644,7.75,20.125,21.972656
2022-05-18 03:28:00+00:00,644,7.75,20,22.949219
2022-05-18 03:57:00+00:00,644,7.71875,20,21.972656
2022-05-18 04:26:00+00:00,648,7.6875,20,21.972656
2022-05-18 04:55:00+00:00,648,7.65625,19.875,20.996094
2022-05-18 05:24:00+00:00,664,7.84375,19.875,25.976562
2022-05-18 05:54:00+00:00,652,7.625,19.875,23.925781
2022-05-18 06:23:00+00:00,652,7.5625,19.75,21.972656
2022-05-18 06:52:00+00:00,652,7.53125,19.75,22.949219
2022-05-18 07:21:00+00:00,656,7.53125,19.75,22.949219
2022-05-18 07:51:00+00:00,652,7.59375,19.75,22.949219
2022-05-18 08:20:00+00:00,644,7.53125,19.75,23.925781
2022-05-18 08:49:00+00:00,640,7.53125,19.75,23.925781
2022-05-18 09:18:00+00:00,648,7.53125,19.75,22.949219
2022-05-18 09:48:00+00:00,644,7.5,19.75,23.925781
2022-05-18 10:17:00+00:00,648,7.53125,19.75,22.949219
2022-05-18 10:46:00+00:00,648,7.5,19.625,22.949219
2022-05-18 11:15:00+00:00,644,7.46875,19.625,22.949219
2022-05-18 11:44:00+00:00,640,7.4375,19.625,22.949219
2022-05-18 12:14:00+00:00,636,7.40625,19.625,23.925781
2022-05-18 12:43:00+00:00,644,7.25,19.625,23.925781
2022-05-18 13:12:00+00:00,644,7.40625,19.625,23.925781
2022-05-18 13:41:00+00:00,644,7.34375,19.5,23.925781
2022-05-18 14:11:00+00:00,648,7.28125,19.5,23.925781
2022-05-18 14:40:00+00:00,648,7.40625,19.5,22.949219
2022-05-18 15:09:00+00:00,648,7.40625,19.5,23.925781
2022-05-18 15:38:00+00:00,648,7.375,19.5,22.949219
2022-05-18 16:08:00+00:00,648,7.40625,19.375,21.972656
2022-05-18 16:37:00+00:00,640,7.59375,19.375,20.996094
2022-05-18 17:06:00+00:00,632,7.5,19.375,22.949219
2022-05-18 17:35:00+00:00,636,7.4375,19.5,22.949219
2022-05-18 18:04:00+00:00,644,7.46875,19.375,21.972656
2022-05-18 18:34:00+00:00,636,7.5,19.375,20.996094
2022-05-18 19:03:00+00:00,644,7.53125,19.375,20.996094
2022-05-18 19:32:00+00:00,640,7.53125,19.375,20.996094
2022-05-18 20:01:00+00:00,636,7.5625,19.375,21.972656
2022-05-18 20:31:00+00:00,636,7.5625,19.375,20.996094
2022-05-18 21:00:00+00:00,644,7.59375,19.5,22.949219
2022-05-18 21:29:00+00:00,644,7.59375,19.5,21.972656
2022-05-18 21:58:00+00:00,640,7.59375,19.5,21.972656
2022-05-18 22:28:00+00:00,640,7.625,19.5,21.972656
2022-05-18 22:57:00+00:00,640,7.625,19.5,21.972656
2022-05-18 23:26:00+00:00,644,7.65625,19.5,23.925781
2022-05-18 23:55:00+00:00,648,7.65625,19.5,22.949219
2022-05-19 00:24:00+00:00,648,,19.375,21.972656
2022-05-19 00:54:00+00:00,648,,19.375,22.949219
2022-05-19 01:23:00+00:00,648,,19.25,21.972656
2022-05-19 01:52:00+00:00,648,,19.25,21.972656
2022-05-19 02:21:00+00:00,648,,19.25,21.972656
2022-05-19 02:51:00+00:00,644,,19.25,21.972656
2022-05-19 03:20:00+00:00,644,,19.25,21.972656
2022-05-19 03:49:00+00:00,640,,19.125,20.996094
2022-05-19 04:18:00+00:00,640,,19.125,21.972656
2022-05-19 04:47:00+00:00,640,,19.125,22.949219
2022-05-19 05:17:00+00:00,640,,19,22.949219
2022-05-20 17:03:00+00:00,636,,20.125,19.921875
2022-05-20 17:37:00+00:00,648,,20.375,17.96875
2022-05-20 18:06:00+00:00,652,,20.625,18.945312
2022-05-20 18:35:00+00:00,656,,20.75,18.945312
2022-05-20 19:05:00+00:00,652,,21,19.921875
2022-05-20 19:34:00+00:00,652,,21,19.921875
2022-05-20 20:03:00+00:00,652,,21,20.996094
2022-05-20 20:32:00+00:00,652,,21.25,18.945312
2022-05-20 21:02:00+00:00,652,,21.25,19.921875
2022-05-20 21:31:00+00:00,648,,21.125,16.992188
2022-05-20 22:00:00+00:00,648,,21.25,18.945312
2022-05-20 22:29:00+00:00,648,,21.25,19.921875
2022-05-20 22:58:00+00:00,652,,21.25,19.921875
2022-05-20 23:28:00+00:00,652,,21.25,19.921875
2022-05-20 23:57:00+00:00,648,,21.25,17.96875
2022-05-21 00:26:00+00:00,652,,21.25,17.96875
2022-05-21 00:55:00+00:00,652,,21.25,18.945312
2022-05-21 01:25:00+00:00,652,,21.25,18.945312
2022-05-21 01:54:00+00:00,648,,21.25,18.945312
2022-05-21 02:23:00+00:00,648,,21.25,18.945312
2022-05-21 02:52:00+00:00,644,,21.25,17.96875
2022-05-21 03:22:00+00:00,644,,21.125,18.945312
2022-05-21 03:51:00+00:00,652,,21.125,19.921875
2022-05-21 04:20:00+00:00,652,,21.125,18.945312
2022-05-21 04:49:00+00:00,652,,21.125,18.945312
2022-05-21 05:18:00+00:00,656,,21,18.945312
2022-05-21 05:48:00+00:00,652,,21,18.945312
2022-05-21 06:17:00+00:00,648,,21,18.945312
2022-05-21 06:46:00+00:00,656,,21,18.945312
2022-05-21 07:15:00+00:00,656,,21,19.921875
2022-05-21 07:45:00+00:00,656,,21,18.945312
2022-05-21 08:14:00+00:00,656,,21,19.921875
2022-05-21 08:43:00+00:00,656,,20.875,17.96875
2022-05-21 09:12:00+00:00,656,,20.875,19.921875
2022-05-21 09:41:00+00:00,656,,20.875,19.921875
2022-05-21 10:11:00+00:00,660,,20.875,19.921875
2022-05-21 10:40:00+00:00,656,,20.875,20.996094
2022-05-21 11:09:00+00:00,660,,20.75,21.972656
2022-05-21 11:38:00+00:00,672,,20.75,21.972656
2022-05-21 12:08:00+00:00,668,,20.75,20.996094
2022-05-21 12:37:00+00:00,664,,20.625,21.972656
2022-05-21 13:06:00+00:00,668,,20.5,20.996094
2022-05-21 13:35:00+00:00,656,,20.5,21.972656
2022-05-21 14:05:00+00:00,660,,20.375,20.996094
2022-05-21 14:34:00+00:00,656,,20.375,20.996094
2022-05-21 15:03:00+00:00,664,,20.375,20.996094
2022-05-21 15:32:00+00:00,664,,20.25,19.921875
2022-05-21 16:01:00+00:00,660,,20.25,19.921875
2022-05-21 16:31:00+00:00,660,,20.125,19.921875
2022-05-21 17:00:00+00:00,652,,20.125,19.921875
2022-05-21 17:29:00+00:00,652,,20,19.921875
2022-05-21 17:58:00+00:00,640,,20,20.996094
2022-05-21 18:28:00+00:00,644,,19.875,20.996094
2022-05-21 18:57:00+00:00,636,,19.875,20.996094
2022-05-21 19:26:00+00:00,640,,20,18.945312
2022-05-21 19:55:00+00:00,648,,20,17.96875
2022-05-21 20:25:00+00:00,648,,20,17.96875
2022-05-21 20:54:00+00:00,644,,20,18.945312
2022-05-21 21:23:00+00:00,640,,20,18.945312
2022-05-21 21:52:00+00:00,640,,20,21.972656
2022-05-21 22:21:00+00:00,644,,19.875,28.90625
2022-05-21 22:51:00+00:00,636,,19.75,23.925781
2022-05-21 23:20:00+00:00,632,,19.75,25.976562
2022-05-21 23:49:00+00:00,628,,19.75,20.996094
2022-05-22 00:18:00+00:00,628,,19.625,22.949219
2022-05-22 00:48:00+00:00,628,,19.625,20.996094
2022-05-22 01:17:00+00:00,628,,19.625,20.996094
2022-05-22 01:46:00+00:00,628,,19.5,20.996094
2022-05-22 02:15:00+00:00,628,,19.5,20.996094
2022-05-23 16:51:00+00:00,636,,17.25,20.996094
2022-05-23 17:25:00+00:00,640,,17.375,19.921875
2022-05-24 17:15:00+00:00,640,,17.625,21.972656
2022-05-24 17:48:00+00:00,648,,17.625,20.996094
2022-05-24 18:18:00+00:00,648,,17.875,18.945312
2022-05-24 18:47:00+00:00,648,,18,18.945312
2022-05-24 20:10:00+00:00,644,,18.25,18.945312
2022-05-24 20:44:00+00:00,652,,18.25,18.945312
2022-05-24 21:13:00+00:00,648,,18.25,20.996094
2022-05-24 21:42:00+00:00,644,,18.25,18.945312
2022-05-24 22:11:00+00:00,656,,18.25,18.945312
2022-05-24 22:40:00+00:00,656,,18.25,18.945312
2022-05-24 23:10:00+00:00,664,,18.25,18.945312
2022-05-24 23:39:00+00:00,672,,18.25,18.945312
2022-05-25 00:08:00+00:00,676,,18.25,18.945312
2022-05-25 00:37:00+00:00,676,,18.125,17.96875
2022-05-25 01:07:00+00:00,672,,18.125,17.96875
2022-05-25 01:36:00+00:00,632,,18,17.96875
2022-05-25 02:05:00+00:00,636,,18,18.945312
2022-05-25 02:34:00+00:00,636,,18,18.945312
2022-05-25 03:04:00+00:00,644,,18,17.96875
2022-05-25 03:33:00+00:00,644,,18.125,12.988281
2022-05-25 04:02:00+00:00,644,,18.25,10.986328
2022-05-29 19:17:00+00:00,640,,21.375,44.921875
2022-05-29 19:51:00+00:00,628,,20.125,27.929688
2022-05-29 20:21:00+00:00,624,,20.25,25.976562
2022-05-29 20:50:00+00:00,620,,20.375,25
2022-05-29 21:19:00+00:00,620,,20.5,21.972656
2022-05-29 21:48:00+00:00,620,,20.5,22.949219
2022-05-29 22:17:00+00:00,620,,20.625,22.949219
2022-05-29 22:47:00+00:00,620,,20.625,22.949219
2022-05-29 23:16:00+00:00,624,,20.625,23.925781
2022-05-29 23:45:00+00:00,624,,20.625,23.925781
2022-05-30 00:14:00+00:00,624,,20.5,23.925781
2022-05-30 00:44:00+00:00,624,,20.5,21.972656
2022-05-30 01:13:00+00:00,628,,20.5,23.925781
2022-05-30 01:42:00+00:00,628,,20.375,23.925781
2022-05-30 02:11:00+00:00,632,,20.375,22.949219
2022-05-30 02:41:00+00:00,632,,20.25,25
2022-05-30 03:10:00+00:00,636,,20.25,25
2022-05-30 03:39:00+00:00,636,,20.25,22.949219
2022-05-30 04:08:00+00:00,632,,20.25,23.925781
2022-05-30 04:37:00+00:00,636,,20.25,23.925781
2022-05-30 05:07:00+00:00,632,,20.125,25
2022-05-30 05:36:00+00:00,632,,20.25,25
2022-05-30 06:05:00+00:00,632,,20.25,25
2022-05-30 06:34:00+00:00,632,,20.25,25
2022-05-30 07:04:00+00:00,632,,20.25,21.972656
2022-05-30 07:33:00+00:00,636,,20.25,25
2022-05-30 08:02:00+00:00,632,,20.25,22.949219
2022-05-30 08:31:00+00:00,632,,20.25,22.949219
